PM10,"PM2,5",NO2,O3,HUMEDAD,LLUVIA,TEMPERATURA,VEL.VIENTO,DIR. VIENTO,ICA_PM2.5,ICA_PM10,ICA_NO2,ICA_O3,Calidad_Aire
38.67999999999999,21.42,20.51148,3.4000000000000004,81.02,0.0,21.46,1.14,279.8,Regular,Buena,Buena,Buena,Regular
43.81999999999999,24.26,16.54268,0.9000000000000002,83.14,0.0,21.26,1.3,284.24,Regular,Buena,Buena,Buena,Regular
45.02,24.14,21.1068,5.37,83.05999999999999,0.0,21.26,0.94,306.93999999999994,Regular,Buena,Buena,Buena,Regular
52.65999999999999,25.7,23.794760000000004,6.68,82.84,0.0,21.28,1.0,176.48000000000002,Regular,Buena,Buena,Buena,Regular
57.92,26.02,26.807440000000003,6.05,73.96,0.0,23.1,0.9399999999999998,294.55999999999995,Regular,Regular,Buena,Buena,Regular
62.4,23.9,27.8718,30.45,65.97999999999999,0.0,24.6,0.96,158.3,Regular,Regular,Buena,Buena,Regular
45.24,23.22,22.38764,62.95,62.02,0.0,25.8,1.08,296.04,Regular,Buena,Buena,Regular,Regular
42.7,22.62,19.5734,60.75,64.3,0.0,25.380000000000003,0.9,300.94,Regular,Buena,Buena,Regular,Regular
39.0,21.020000000000003,23.05512,71.1,58.32000000000001,0.0,26.82,0.98,285.23999999999995,Regular,Buena,Buena,Mala,Mala
39.24,19.96,19.82596,74.2,55.44,0.0,27.40000000000001,1.08,288.92,Regular,Buena,Buena,Mala,Mala
34.02,18.82,18.86984,72.25,52.94,0.0,27.8,1.0799999999999998,316.14,Regular,Buena,Buena,Mala,Mala
32.76,18.26,18.74356,72.6,51.78,0.0,28.32,1.1800000000000002,322.86,Regular,Buena,Buena,Mala,Mala
32.120000000000005,17.32,16.272080000000003,70.75,49.78,0.0,28.82,0.9,323.98,Regular,Buena,Buena,Mala,Mala
36.4,17.919999999999998,25.1658,67.85,57.0,0.0,27.34,0.8799999999999999,322.69999999999993,Regular,Buena,Buena,Regular,Regular
48.98,19.98,26.8796,60.3,64.92,0.0,25.840000000000003,0.8400000000000001,327.17999999999995,Regular,Buena,Buena,Regular,Regular
39.34,20.76,22.98296,51.3,68.88,0.0,25.14,0.86,330.7,Regular,Buena,Buena,Buena,Regular
38.21999999999999,20.860000000000003,25.67092,48.4,70.82000000000001,0.0,24.82,0.78,309.67999999999995,Regular,Buena,Buena,Buena,Regular
39.28,20.860000000000003,24.335960000000004,49.35,71.67999999999999,0.0,24.64,1.04,319.82,Regular,Buena,Buena,Buena,Regular
37.36,21.16,28.66556,54.65,71.22,0.0,24.64,0.78,268.8,Regular,Buena,Buena,Regular,Regular
38.96,21.9,24.87716,34.65,74.05999999999999,0.0,24.16,0.9200000000000002,320.23999999999995,Regular,Buena,Buena,Buena,Regular
35.42,21.3,21.53976,50.35,79.44000000000001,0.0,23.46,0.86,302.04,Regular,Buena,Buena,Buena,Regular
32.2,20.520000000000003,21.35936,49.85,82.08,0.0,22.96,1.2600000000000002,298.38,Regular,Buena,Buena,Buena,Regular
31.9,20.9,20.94444,28.3,80.52000000000001,0.0,22.64,1.2,270.2,Regular,Buena,Buena,Buena,Regular
35.2,21.96,23.05512,15.85,81.94,0.0,22.0,1.16,273.34,Regular,Buena,Buena,Buena,Regular
32.94,20.8,21.9186,13.35,81.3,0.0,21.640000000000004,1.36,272.32000000000005,Regular,Buena,Buena,Buena,Regular
36.0,23.62,22.69432,12.0,79.56,0.0,21.62,1.14,272.24,Regular,Buena,Buena,Buena,Regular
34.1,22.22,19.06828,4.05,83.14,0.0,21.06,1.3000000000000005,271.26,Regular,Buena,Buena,Buena,Regular
39.22,22.44,25.707,1.95,81.98,0.0,21.0,1.1,263.74,Regular,Buena,Buena,Buena,Regular
53.760000000000005,26.360000000000003,26.68116,8.1,70.38,0.0,23.34,1.2,272.92,Regular,Buena,Buena,Buena,Regular
54.46,27.56,36.54904,29.85,64.28,0.0,25.379999999999995,1.02,270.48,Regular,Regular,Buena,Buena,Regular
45.0,24.0,27.88984,69.75,54.78,0.0,27.4,1.4,299.54,Regular,Buena,Buena,Regular,Regular
45.06,22.74,16.92152,91.75,50.52,0.0,28.74,1.3000000000000005,300.6,Regular,Buena,Buena,Mala,Mala
44.2,23.26,24.39008,83.65,53.17999999999999,0.0,28.74,1.34,285.74,Regular,Buena,Buena,Mala,Mala
39.92,22.22,17.11996,82.65,50.96,0.0,29.22,1.18,265.82000000000005,Regular,Buena,Buena,Mala,Mala
37.220000000000006,20.46,15.37008,80.7,47.92,0.0,29.72,1.08,232.02,Regular,Buena,Buena,Mala,Mala
35.2,19.6,12.177,79.25,45.68000000000001,0.0,30.0,0.98,230.14,Regular,Buena,Buena,Mala,Mala
37.04,20.02,14.54024,80.0,45.74,0.0,30.3,1.3199999999999998,302.43999999999994,Regular,Buena,Buena,Mala,Mala
39.96,21.0,17.967840000000002,79.1,50.3,0.0,29.4,1.3,307.52,Regular,Buena,Buena,Mala,Mala
43.2,21.98,18.68944,74.8,55.84,0.0,27.94,1.18,140.56,Regular,Buena,Buena,Mala,Mala
40.16,24.6,27.40276,67.25,61.88,0.0,26.880000000000003,1.0000000000000002,250.48,Regular,Buena,Buena,Regular,Regular
39.08,23.0,27.06,64.0,64.34,0.0,26.4,1.2999999999999998,245.56,Regular,Buena,Buena,Regular,Regular
39.3,23.36,28.900080000000003,60.25,65.05999999999999,0.0,26.26,1.06,271.86,Regular,Buena,Buena,Regular,Regular
42.56,24.12,30.902520000000003,50.15,66.25999999999999,0.0,25.96,1.04,282.98,Regular,Buena,Buena,Buena,Regular
40.98,24.68,31.2994,48.3,68.78,0.0,25.5,1.0399999999999998,318.73999999999995,Regular,Buena,Buena,Buena,Regular
38.54,24.08,19.573400000000003,60.0,72.9,0.3800000000000001,24.9,0.94,284.42,Regular,Buena,Buena,Regular,Regular
26.440000000000005,17.28,21.5578,70.55,79.14,0.98,23.16,1.04,179.56,Regular,Buena,Buena,Mala,Mala
24.64,17.52,18.90592,58.7,84.12,0.0,22.48,0.96,195.5,Regular,Buena,Buena,Regular,Regular
26.0,18.9,21.99076,36.45,82.17999999999999,0.0,22.68,1.2399999999999998,201.94,Regular,Buena,Buena,Buena,Regular
30.98,22.2,19.41104,37.45,87.85999999999999,0.0,22.2,1.28,174.95999999999998,Regular,Buena,Buena,Buena,Regular
31.52,22.12,21.3774,29.85,84.79999999999998,0.0,22.480000000000004,1.12,190.24,Regular,Buena,Buena,Buena,Regular
36.82000000000001,24.3,20.69188,23.25,83.5,0.0,22.34,0.9200000000000002,329.48,Regular,Buena,Buena,Buena,Regular
38.06,24.44,20.0244,16.5,81.52000000000001,0.0,22.360000000000003,1.1,116.46,Regular,Buena,Buena,Buena,Regular
43.56,24.920000000000005,33.0132,27.0,71.17999999999999,0.0,23.46,1.16,144.56,Regular,Buena,Buena,Buena,Regular
43.84,24.28,28.79184,39.6,63.42,0.0,24.76,0.86,262.62,Regular,Buena,Buena,Buena,Regular
42.08,25.14,26.32036,60.85,59.5,0.0,25.8,0.7799999999999999,249.82,Regular,Buena,Buena,Regular,Regular
44.2,26.8,19.44712,78.75,56.48,0.0,27.18,0.94,271.04,Regular,Buena,Buena,Mala,Mala
40.38,23.92,18.52708,82.75,51.28000000000001,0.0,28.48,0.8200000000000001,256.34000000000003,Regular,Buena,Buena,Mala,Mala
36.88,23.22,20.186760000000007,74.9,51.1,0.0,28.860000000000003,0.7200000000000001,233.82,Regular,Buena,Buena,Mala,Mala
37.16,23.94,14.359840000000002,80.6,48.2,0.0,29.72,0.98,192.22,Regular,Buena,Buena,Mala,Mala
37.42,23.66,14.504160000000002,78.35,49.64,0.0,29.440000000000005,0.8400000000000001,150.22,Regular,Buena,Buena,Mala,Mala
40.38000000000001,24.4,21.03464,78.15,56.88,0.0,27.880000000000003,0.98,217.12,Regular,Buena,Buena,Mala,Mala
40.62,24.18,19.64556,74.85000000000001,61.55999999999999,0.0,26.78,0.96,203.94,Regular,Buena,Buena,Mala,Mala
40.7,23.200000000000003,28.864,71.1,64.33999999999999,0.0,26.18,1.04,256.46,Regular,Buena,Buena,Mala,Mala
40.68,23.4,30.668,67.95,67.41999999999999,0.0,25.58,1.16,211.5,Regular,Buena,Buena,Regular,Regular
39.46,24.18,28.431040000000003,61.400000000000006,68.53999999999999,0.0,25.32,1.6,207.7,Regular,Buena,Buena,Regular,Regular
40.24,24.62,29.78404,49.3,68.86,0.0,25.18,1.52,184.46,Regular,Buena,Buena,Buena,Regular
40.58,24.66,28.737720000000003,57.20000000000001,68.08,0.0,25.16,1.9200000000000004,195.26,Regular,Buena,Buena,Regular,Regular
42.46,26.040000000000003,31.732360000000003,37.75,70.22,0.0,24.78,1.96,169.82,Regular,Buena,Buena,Buena,Regular
45.64,27.04,29.441280000000003,33.1,71.3,0.24,24.500000000000004,1.48,170.3,Regular,Buena,Buena,Buena,Regular
45.36,27.78,26.89764,15.55,73.82000000000001,0.04,23.98,1.6,163.42000000000002,Regular,Buena,Buena,Buena,Regular
43.98,27.24,24.82304,15.95,77.02000000000001,0.0,23.3,1.6599999999999997,178.72000000000003,Regular,Buena,Buena,Buena,Regular
44.1,26.92,27.31256,8.350000000000001,76.6,0.0,23.0,1.58,167.16,Regular,Buena,Buena,Buena,Regular
46.3,27.62,27.420800000000003,7.05,76.22,0.0,22.96,1.7200000000000002,198.88,Regular,Buena,Buena,Buena,Regular
44.6,27.48,23.57828,6.05,78.23999999999998,0.0,22.48,1.88,223.34,Regular,Buena,Buena,Buena,Regular
43.36,27.18,29.63972,5.750000000000001,76.86,0.0,22.26,1.6800000000000002,183.84000000000003,Regular,Buena,Buena,Buena,Regular
40.1,24.94,33.60852,5.4,72.28,0.0,22.28,1.7400000000000002,198.82,Regular,Buena,Buena,Buena,Regular
38.06,23.3,29.80208,20.65,69.17999999999999,0.0,23.02,1.66,212.86,Regular,Buena,Buena,Buena,Regular
38.44,23.78,25.8874,44.85,64.82000000000001,0.0,24.64,1.82,185.16,Regular,Buena,Buena,Buena,Regular
39.22,24.5,21.4676,81.4,54.74000000000001,0.0,27.08,1.7600000000000005,165.48,Regular,Buena,Buena,Mala,Mala
38.82,25.72,17.029760000000003,106.45,47.36,0.0,28.98,1.7,197.32,Regular,Buena,Buena,Mala,Mala
39.120000000000005,24.22,14.93712,90.5,49.94,0.0,29.34,1.8400000000000003,209.1,Regular,Buena,Buena,Mala,Mala
39.54,24.08,14.93712,83.1,50.58,0.0,29.440000000000005,2.02,198.5,Regular,Buena,Buena,Mala,Mala
38.61999999999999,23.860000000000003,13.31352,86.0,47.36,0.0,30.22,1.8400000000000003,183.62,Regular,Buena,Buena,Mala,Mala
36.74,22.94,11.79816,86.3,47.54,0.0,30.22000000000001,1.98,177.98,Regular,Buena,Buena,Mala,Mala
35.92,22.56,20.43932,83.39999999999999,53.1,0.0,28.76,1.94,181.16,Regular,Buena,Buena,Mala,Mala
36.08,22.98,21.3774,79.05,57.96,0.0,27.559999999999995,1.6800000000000002,188.74,Regular,Buena,Buena,Mala,Mala
38.52,24.74,22.58608,75.45,60.54,0.0,26.96,1.6,213.16,Regular,Buena,Buena,Mala,Mala
42.6,27.74,24.82304,64.5,64.4,0.0,26.100000000000005,2.12,213.48,Regular,Buena,Buena,Regular,Regular
43.96,27.68,26.28428,57.0,65.88,0.0,25.820000000000004,1.9000000000000004,225.22,Regular,Buena,Buena,Regular,Regular
43.10000000000001,27.120000000000005,27.13216,54.2,67.44000000000001,0.0,25.4,1.7399999999999998,215.16000000000005,Regular,Buena,Buena,Regular,Regular
51.84,30.6,33.48224,29.9,70.1,0.0,24.56,2.0200000000000005,192.22,Regular,Buena,Buena,Buena,Regular
48.12,29.54,24.8952,15.35,70.55999999999999,0.0,24.14,1.64,198.04,Regular,Buena,Buena,Buena,Regular
49.7,31.160000000000004,25.5266,10.75,73.52000000000001,0.0,23.62,2.02,213.52,Regular,Buena,Buena,Buena,Regular
46.17999999999999,29.640000000000004,23.5422,12.55,74.04,0.0,23.12,1.52,214.12,Regular,Buena,Buena,Buena,Regular
48.58,30.040000000000003,21.39544,18.15,77.53999999999999,0.0,22.5,1.54,192.84,Regular,Buena,Buena,Buena,Regular
43.14,28.360000000000003,24.93128,16.15,76.02000000000001,0.0,22.36,1.58,182.96,Regular,Buena,Buena,Buena,Regular
40.0,27.06,20.72796,19.9,77.1,0.0,21.82,1.6,190.8,Regular,Buena,Buena,Buena,Regular
39.5,26.84,22.06292,11.1,77.32000000000001,0.0,21.62,1.64,202.72,Regular,Buena,Buena,Buena,Regular
44.86,28.62,12.48368,6.0,76.62,0.0,21.56,1.2799999999999998,217.56,Regular,Buena,Buena,Buena,Regular
56.15999999999999,31.24,15.11752,2.5,78.88,0.0,21.6,1.2,240.24,Regular,Regular,Buena,Buena,Regular
54.3,30.5,26.59096,11.55,67.52000000000001,0.0,23.78,1.1800000000000002,253.28000000000003,Regular,Regular,Buena,Buena,Regular
62.220000000000006,33.040000000000006,31.08292,32.150000000000006,56.580000000000005,0.0,26.380000000000003,1.14,258.42,Regular,Regular,Buena,Buena,Regular
53.38,31.02,11.1848,78.15,49.98,0.0,28.24,1.02,247.38,Regular,Buena,Buena,Mala,Mala
48.84,28.380000000000003,12.59192,106.3,45.56,0.0,29.54,0.9,257.64,Regular,Buena,Buena,Mala,Mala
45.4,27.74,13.31352,96.75,47.2,0.0,29.98,0.92,233.88,Regular,Buena,Buena,Mala,Mala
43.0,26.340000000000003,13.04292,87.19999999999999,47.99999999999999,0.0,30.1,0.92,242.98,Regular,Buena,Buena,Mala,Mala
40.26,25.0,13.02488,89.45,45.64000000000001,0.0,30.420000000000005,0.82,223.48,Regular,Buena,Buena,Mala,Mala
41.32,24.2,13.38568,88.0,44.66,0.0,30.620000000000005,1.06,301.16,Regular,Buena,Buena,Mala,Mala
42.4,24.3,14.95516,87.9,46.260000000000005,0.0,30.24,1.14,292.86,Regular,Buena,Buena,Mala,Mala
45.6,25.5,15.785,87.6,48.74,0.0,29.58,1.1800000000000002,297.02,Regular,Buena,Buena,Mala,Mala
45.4,25.52,17.55292,78.1,54.88,0.0,28.059999999999995,1.2,293.5,Regular,Buena,Buena,Mala,Mala
52.98,29.360000000000003,20.22284,62.9,60.34000000000001,0.0,26.84,1.2400000000000002,292.25999999999993,Regular,Buena,Buena,Regular,Regular
49.86,28.82,21.0166,57.45,63.14,0.0,26.3,1.16,304.02,Regular,Buena,Buena,Regular,Regular
55.38,29.0,21.810360000000003,42.7,64.62,0.0,26.08,1.26,294.4,Regular,Regular,Buena,Buena,Regular
53.31999999999999,29.04,23.93908,46.0,65.12,0.0,25.98,1.22,293.76,Regular,Buena,Buena,Buena,Regular
53.9,29.18,26.98784,50.400000000000006,67.0,0.0,25.6,1.14,309.25999999999993,Regular,Buena,Buena,Buena,Regular
48.720000000000006,28.74,25.201880000000003,47.95,69.02,0.0,25.28,1.16,295.36,Regular,Buena,Buena,Buena,Regular
45.28,28.08,31.0288,42.6,69.26,0.0,24.94,1.2,316.08,Regular,Buena,Buena,Buena,Regular
52.16,31.44,27.94396,20.25,71.02000000000001,0.0,24.68,1.1800000000000002,332.52,Regular,Buena,Buena,Buena,Regular
50.12,31.52,32.6524,23.950000000000003,72.11999999999999,0.0,24.34,1.2600000000000002,265.42,Regular,Buena,Buena,Buena,Regular
51.82000000000001,32.88,22.71236,21.5,73.58,0.0,23.92,1.2,330.28000000000003,Regular,Buena,Buena,Buena,Regular
47.46,31.18,21.2872,34.8,70.7,0.0,23.82,1.24,281.58000000000004,Regular,Buena,Buena,Buena,Regular
49.86,33.18,18.32864,46.8,71.05999999999999,0.0,23.74,1.14,293.3,Regular,Buena,Buena,Buena,Regular
54.86,33.62,27.85376,20.9,70.67999999999999,0.0,23.52,1.06,293.16,Regular,Regular,Buena,Buena,Regular
62.040000000000006,34.660000000000004,29.45932,29.1,68.0,0.0,24.12,1.0399999999999998,167.32,Regular,Regular,Buena,Buena,Regular
67.96,35.82000000000001,20.85424,44.5,66.34,0.0,24.6,1.0,313.43999999999994,Mala,Regular,Buena,Buena,Mala
65.1,36.760000000000005,23.01904,66.8,59.84,0.0,26.5,1.2600000000000002,328.93999999999994,Mala,Regular,Buena,Regular,Mala
62.7,36.56,24.4442,91.95,54.15999999999999,0.0,28.340000000000003,1.28,327.26000000000005,Mala,Regular,Buena,Mala,Mala
56.1,32.52,15.49636,87.15,52.4,0.0,28.98,1.3199999999999998,324.1,Regular,Regular,Buena,Mala,Mala
51.6,30.779999999999998,17.354480000000002,84.80000000000001,50.5,0.0,29.58,1.2,319.96,Regular,Buena,Buena,Mala,Mala
48.32,29.059999999999995,19.78988,87.25,48.6,0.0,29.86,1.12,323.2,Regular,Buena,Buena,Mala,Mala
47.940000000000005,28.14,12.14092,84.5,47.02,0.0,30.26,1.38,277.66,Regular,Buena,Buena,Mala,Mala
45.92,27.6,17.823520000000006,83.60000000000001,48.08,0.0,29.78,1.2,327.43999999999994,Regular,Buena,Buena,Mala,Mala
47.00000000000001,26.92,20.70992,83.0,52.0,0.0,28.98,1.06,317.44,Regular,Buena,Buena,Mala,Mala
51.68000000000001,29.020000000000003,21.93664,76.5,57.36,0.0,27.8,1.08,330.18,Regular,Buena,Buena,Mala,Mala
47.56,29.2,24.49832,65.05,65.63999999999999,0.0,26.420000000000005,1.1800000000000002,335.48,Regular,Buena,Buena,Regular,Regular
45.82,29.18,26.71724,65.0,66.9,0.0,26.1,1.24,327.24,Regular,Buena,Buena,Regular,Regular
44.04,28.62,27.27648,65.0,66.72,0.0,25.860000000000003,1.24,325.32,Regular,Buena,Buena,Regular,Regular
45.1,28.079999999999995,30.32524,49.400000000000006,67.56,0.0,25.76,1.44,328.52,Regular,Buena,Buena,Buena,Regular
50.81999999999999,31.040000000000003,29.495400000000004,33.5,71.47999999999999,0.0,25.22,1.48,332.18,Regular,Buena,Buena,Buena,Regular
39.96,26.76,19.33888,57.8,75.62,0.0,24.52,1.0799999999999998,329.12,Regular,Buena,Buena,Regular,Regular
39.18,27.46,24.40812,58.55,78.61999999999999,0.04,24.18,1.1,327.4,Regular,Buena,Buena,Regular,Regular
40.08,28.06,21.66604,40.7,79.8,0.0,23.78,1.1,324.69999999999993,Regular,Buena,Buena,Buena,Regular
42.400000000000006,28.6,21.44956,31.45,79.0,0.0,23.3,1.24,323.46000000000004,Regular,Buena,Buena,Buena,Regular
44.260000000000005,30.7,22.117040000000003,30.75,79.28,0.0,23.04,1.2799999999999998,255.46000000000004,Regular,Buena,Buena,Buena,Regular
43.78,30.74,21.34132,25.75,77.55999999999999,0.0,23.12,1.2399999999999998,258.12,Regular,Buena,Buena,Buena,Regular
46.17999999999999,31.940000000000005,23.433960000000003,23.0,76.56,0.0,23.0,1.14,264.78000000000003,Regular,Buena,Buena,Buena,Regular
55.96,34.84,22.712360000000004,28.1,75.98,0.0,23.0,1.06,258.04,Regular,Regular,Buena,Buena,Regular
66.14,37.08,26.86156,40.25,70.72,0.0,23.62,1.2,320.62,Mala,Regular,Buena,Buena,Mala
69.13999999999999,37.06,25.36424,54.95,66.44000000000001,0.0,24.42,1.18,298.64,Mala,Regular,Buena,Regular,Mala
58.6,36.46,31.173120000000004,69.9,62.56,0.0,25.52,1.44,315.1,Mala,Regular,Buena,Regular,Mala
60.5,37.14,28.106320000000004,75.95,59.78,0.0,26.320000000000004,1.22,311.08000000000004,Mala,Regular,Buena,Mala,Mala
67.85999999999999,36.52,20.2048,86.15,52.98,0.0,28.160000000000004,1.1999999999999995,300.52000000000004,Mala,Regular,Buena,Mala,Mala
54.88,33.54,18.6714,84.95,50.72,0.0,28.98,1.1,301.86,Regular,Regular,Buena,Mala,Mala
52.78,31.0,16.723080000000003,85.8,47.16,0.0,29.84,0.9200000000000002,288.3,Regular,Buena,Buena,Mala,Mala
48.58,29.52,13.87276,83.65,45.62,0.0,30.22,1.16,248.72000000000003,Regular,Buena,Buena,Mala,Mala
53.0,31.160000000000004,16.9576,85.2,47.2,0.0,30.08,1.1999999999999995,267.02,Regular,Buena,Buena,Mala,Mala
62.98,39.04,22.49588,92.9,51.720000000000006,0.0,29.140000000000004,1.3400000000000003,308.42,Mala,Regular,Buena,Mala,Mala
59.84,37.9,25.85132,85.4,57.61999999999999,0.0,27.579999999999995,1.2,310.42,Mala,Regular,Buena,Mala,Mala
59.24,36.64,30.36132,71.1,62.78,0.0,26.6,0.96,242.06,Mala,Regular,Buena,Mala,Mala
57.720000000000006,36.11999999999999,29.585600000000003,69.25,65.66,0.0,26.14,0.98,258.02,Mala,Regular,Buena,Regular,Mala
65.1,35.959999999999994,29.89228,54.900000000000006,68.4,0.0,25.56,1.26,190.86,Mala,Regular,Buena,Regular,Mala
64.88,36.56,28.91812,44.2,71.38000000000001,0.0,24.88,0.98,194.84,Mala,Regular,Buena,Buena,Mala
63.96,37.900000000000006,27.29452,25.6,73.44,0.0,24.360000000000003,0.8400000000000001,334.78000000000003,Mala,Regular,Buena,Buena,Mala
60.54,38.040000000000006,25.54464,39.05,74.26,0.0,24.3,0.8399999999999999,192.34,Mala,Regular,Buena,Buena,Mala
65.8,40.24,21.485640000000004,6.8,75.4,0.0,23.96,0.78,295.92,Mala,Regular,Buena,Buena,Mala
68.08000000000001,41.56,20.09656,10.25,77.12,0.0,23.64,0.86,230.34,Mala,Regular,Buena,Buena,Mala
61.66,40.2,23.6324,39.1,76.96000000000001,0.0,23.4,0.76,293.7,Mala,Regular,Buena,Buena,Mala
58.94000000000001,40.18000000000001,19.89812,29.9,77.92,0.0,23.08,0.8400000000000001,297.06000000000006,Mala,Regular,Buena,Buena,Mala
63.9,42.4,30.018559999999997,10.55,76.08,0.0,22.64,1.04,193.34,Mala,Regular,Buena,Buena,Mala
63.6,42.56,28.340840000000004,2.15,74.04,0.0,22.72,1.08,184.34,Mala,Regular,Buena,Buena,Mala
68.52000000000001,42.44,27.059999999999995,1.85,70.92,0.0,22.96,1.04,199.02,Mala,Regular,Buena,Buena,Mala
77.94,43.54,32.76064,8.1,70.74,0.0,23.48,0.92,190.24,Mala,Regular,Buena,Buena,Mala
74.664,45.2,25.36424,41.6,65.0,0.0,24.82,0.9200000000000002,192.36,Mala,Regular,Buena,Buena,Mala
71.196,45.08,25.346200000000003,72.85,58.36,0.0,26.440000000000005,1.02,292.16,Mala,Regular,Buena,Mala,Mala
76.16,44.42,19.82596,95.2,52.48,0.0,28.22,1.08,302.84,Mala,Regular,Buena,Mala,Mala
75.22,46.0,18.942,101.8,48.2,0.0,29.68,1.02,301.84000000000003,Mala,Regular,Buena,Mala,Mala
62.38,38.8,15.35204,88.75,47.78,0.0,30.140000000000004,1.16,282.14,Mala,Regular,Buena,Mala,Mala
69.4,36.42,16.5066,92.25,46.8,0.0,30.26,1.22,275.56000000000006,Mala,Regular,Buena,Mala,Mala
73.03999999999999,35.82,17.46272,89.6,48.44000000000001,0.0,29.82,1.2799999999999998,219.32,Mala,Regular,Buena,Mala,Mala
61.38,34.6,18.400800000000004,93.45,50.22,0.0,29.44,1.2399999999999998,240.06000000000003,Regular,Regular,Buena,Mala,Mala
63.58,34.0,14.7928,88.65,52.5,0.0,28.92,1.4,282.80000000000007,Regular,Regular,Buena,Mala,Mala
56.54,34.16,14.81084,80.4,57.02,0.0,27.660000000000004,1.3200000000000005,217.58,Regular,Regular,Buena,Mala,Mala
60.38000000000001,37.1,23.83084,69.45,61.86,0.0,26.68,1.56,185.88,Mala,Regular,Buena,Regular,Mala
63.75999999999999,38.040000000000006,25.86936,58.25,64.1,0.0,26.22,1.2399999999999998,186.8,Mala,Regular,Buena,Regular,Mala
60.84,36.5,24.75088,47.150000000000006,66.3,0.0,25.78,1.5,211.32,Mala,Regular,Buena,Buena,Mala
61.14000000000001,35.54,27.98004,39.7,67.94000000000001,0.0,25.24,1.7400000000000002,220.22,Mala,Regular,Buena,Buena,Mala
51.9,32.86,31.08292,41.6,68.28,0.0,24.58,1.88,193.06,Regular,Buena,Buena,Buena,Regular
49.46,31.640000000000004,32.77868000000001,28.55,68.22,0.0,24.24,1.98,180.04,Regular,Buena,Buena,Buena,Regular
49.18,32.66,32.00296,30.3,69.74000000000001,0.0,23.72,1.92,183.34,Regular,Buena,Buena,Buena,Regular
48.32000000000001,31.880000000000003,34.94348,24.3,71.5,0.0,23.22,1.88,150.24,Regular,Buena,Buena,Buena,Regular
51.56,34.88,38.28088,24.9,72.88,0.0,23.14,2.02,174.9,Regular,Buena,Buena,Buena,Regular
51.04,33.96,32.99516,22.25,72.47999999999999,0.0,23.140000000000004,1.96,153.95999999999998,Regular,Buena,Buena,Buena,Regular
54.0,35.5,30.09072,24.85,76.54,0.0,22.68,1.86,188.48,Mala,Buena,Buena,Buena,Mala
56.06,35.52,26.95176,14.15,77.54,0.0,22.440000000000005,2.08,177.86,Mala,Regular,Buena,Buena,Mala
65.82,38.220000000000006,29.495400000000004,5.05,76.22,0.0,22.58,1.9,176.84,Mala,Regular,Buena,Buena,Mala
65.304,37.54,26.59096,15.249999999999998,73.42,0.0,23.22,1.7,171.14,Mala,Regular,Buena,Buena,Mala
66.564,35.592,30.07268,30.1,68.55999999999999,0.0,24.12,1.86,160.00000000000003,Mala,Regular,Buena,Buena,Mala
68.32000000000001,34.2,27.492960000000004,49.900000000000006,59.02,0.0,26.08,1.94,159.32,Regular,Regular,Buena,Buena,Regular
59.14,34.260000000000005,17.913719999999998,92.85,46.34,0.0,29.18,2.24,159.07999999999998,Regular,Regular,Buena,Mala,Mala
61.2,35.14,13.981,113.1,44.56,0.0,30.40000000000001,1.9,166.26000000000002,Regular,Regular,Buena,Mala,Mala
53.02,33.11999999999999,17.39056,89.15,48.66,0.0,29.98,1.78,186.2,Regular,Buena,Buena,Mala,Mala
59.56,32.620000000000005,15.2438,88.7,47.96,0.0,30.0,1.6,177.00000000000003,Regular,Regular,Buena,Mala,Mala
61.34,32.739999999999995,16.29012,86.6,49.720000000000006,0.0,29.62,1.5400000000000005,185.96,Regular,Regular,Buena,Mala,Mala
