Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,ICA_PM10,ICA_PM2.5,ICA_NO2,Calidad_Aire
26.8,75.7,16.6,23.9,21.0,1.6,1.01,22.12962962962963,60.46351931330473,19.81132075471698,Buena
36.4,111.6,35.8,67.0,43.1,8.3,2.32,56.93939393939394,101.73869346733667,40.66037735849057,Regular
25.1,42.6,12.3,20.1,25.0,6.3,1.08,18.611111111111114,51.4206008583691,23.58490566037736,Buena
36.2,63.6,16.1,27.3,23.4,9.6,1.73,25.27777777777778,59.412017167381975,22.075471698113205,Buena
35.4,78.9,3.9,15.7,33.5,15.8,1.97,14.537037037037036,16.25,31.60377358490566,Excelente
40.3,66.1,11.8,21.0,43.4,15.8,2.02,19.444444444444443,49.16666666666667,40.943396226415096,Excelente
22.7,89.6,19.5,35.4,27.0,10.8,1.37,32.77777777777778,66.56223175965665,25.471698113207548,Buena
32.7,93.0,12.6,23.5,23.5,0.8,1.51,21.75925925925926,52.05150214592275,22.169811320754718,Buena
33.3,73.1,21.6,33.1,44.5,7.4,1.98,30.64814814814815,70.9785407725322,41.9811320754717,Buena
28.0,65.5,0.3,7.1,11.8,5.9,1.12,6.5740740740740735,1.25,11.132075471698114,Excelente
29.1,76.2,2.0,7.3,20.3,5.4,0.98,6.7592592592592595,8.333333333333334,19.150943396226417,Excelente
25.9,59.9,2.4,6.1,31.7,13.9,1.47,5.648148148148148,10.0,29.90566037735849,Excelente
42.0,77.9,9.5,31.0,37.6,17.0,2.38,28.703703703703702,39.583333333333336,35.47169811320755,Excelente
32.9,63.1,12.1,17.5,24.7,12.3,1.57,16.203703703703702,51.0,23.30188679245283,Buena
29.8,85.5,6.2,15.4,34.0,4.5,1.34,14.25925925925926,25.833333333333336,32.075471698113205,Excelente
32.0,88.8,4.7,13.5,29.4,11.5,1.62,12.5,19.583333333333336,27.735849056603772,Excelente
34.1,79.1,165.5,190.7,45.3,9.0,1.95,118.66969696969696,215.86486486486487,42.73584905660377,Muy Mala
42.8,116.1,10.3,31.6,36.9,15.3,2.34,29.25925925925926,42.91666666666667,34.81132075471698,Excelente
35.5,86.0,75.7,86.8,19.8,12.1,1.79,66.73939393939393,161.4299262381454,18.67924528301887,Mala
26.2,52.6,11.3,11.5,29.3,14.6,1.55,10.648148148148149,47.08333333333334,27.641509433962266,Excelente
26.1,54.5,1.5,5.8,17.2,3.1,0.98,5.37037037037037,6.25,16.22641509433962,Excelente
19.1,64.9,2.5,10.5,26.0,6.0,1.08,9.722222222222221,10.416666666666668,24.528301886792452,Excelente
34.1,72.9,2.2,15.6,33.6,4.9,1.43,14.444444444444445,9.166666666666668,31.69811320754717,Excelente
23.2,88.9,55.5,60.9,31.4,13.1,1.19,53.92020202020202,151.0,29.62264150943396,Mala
27.6,79.3,14.0,40.2,37.6,10.6,2.24,37.22222222222223,54.99570815450644,35.47169811320755,Buena
19.5,42.7,3.8,8.6,23.8,1.7,1.06,7.962962962962963,15.833333333333334,22.452830188679247,Excelente
31.2,54.0,16.4,22.8,23.0,3.9,1.59,21.11111111111111,60.042918454935624,21.69811320754717,Buena
31.5,53.9,2.5,10.8,29.9,12.7,1.58,10.0,10.416666666666668,28.20754716981132,Excelente
47.7,69.2,41.8,50.7,38.3,22.2,2.58,46.94444444444445,116.51256281407035,36.13207547169811,Regular
27.7,81.8,1.1,8.9,26.5,20.1,1.33,8.24074074074074,4.583333333333334,25.0,Excelente
24.6,52.4,4.1,18.1,27.0,14.7,1.4,16.75925925925926,17.083333333333332,25.471698113207548,Excelente
36.4,107.9,16.4,32.0,25.7,14.7,2.03,29.62962962962963,60.042918454935624,24.245283018867923,Buena
31.2,54.1,8.2,15.0,16.3,4.6,0.88,13.88888888888889,34.166666666666664,15.377358490566039,Excelente
37.6,94.4,19.5,27.3,50.3,6.2,2.47,25.27777777777778,66.56223175965665,47.45283018867924,Buena
27.4,76.3,10.4,14.1,10.3,5.4,0.91,13.055555555555555,43.333333333333336,9.716981132075473,Excelente
29.0,79.2,66.5,82.1,25.8,16.7,1.51,64.41313131313132,156.67966280295047,24.339622641509436,Mala
26.5,41.4,6.8,11.8,26.6,6.4,0.88,10.925925925925927,28.333333333333336,25.09433962264151,Excelente
25.0,63.5,24.7,27.0,16.1,2.0,0.91,25.0,77.49785407725322,15.188679245283021,Buena
41.0,82.3,90.1,109.2,48.8,27.5,1.52,77.82626262626263,168.86512118018967,46.0377358490566,Mala
26.5,79.2,51.0,58.8,22.3,12.0,1.54,52.88080808080808,139.16582914572865,21.037735849056606,Regular
36.0,75.2,4.7,10.5,33.5,0.4,1.72,9.722222222222221,19.583333333333336,31.60377358490566,Excelente
23.6,76.1,1.2,5.8,25.8,4.5,1.01,5.37037037037037,5.0,24.339622641509436,Excelente
26.7,48.8,19.7,23.8,31.8,5.3,1.27,22.037037037037038,66.98283261802575,30.0,Buena
28.2,75.8,164.9,168.7,22.9,15.4,1.53,107.78080808080807,215.2702702702703,21.60377358490566,Muy Mala
31.6,105.9,0.4,15.7,38.4,11.9,1.34,14.537037037037036,1.666666666666667,36.22641509433962,Excelente
21.8,43.3,1.3,5.1,19.8,8.0,0.84,4.722222222222222,5.416666666666667,18.67924528301887,Excelente
29.4,56.0,24.3,41.9,30.5,5.3,1.64,38.7962962962963,76.65665236051503,28.77358490566038,Buena
34.6,86.1,17.8,28.9,37.4,10.2,1.44,26.75925925925926,62.987124463519315,35.283018867924525,Buena
30.5,62.3,13.3,18.8,19.7,5.2,1.01,17.40740740740741,53.52360515021459,18.58490566037736,Buena
26.5,86.3,28.0,54.1,56.6,9.6,2.02,,84.43776824034336,53.7695652173913,Desconocido
33.5,58.9,12.1,29.4,49.8,16.7,2.02,27.22222222222222,51.0,46.9811320754717,Buena
24.4,59.3,8.9,15.7,26.4,6.6,0.94,14.537037037037036,37.083333333333336,24.90566037735849,Excelente
22.6,54.6,20.7,25.1,14.1,4.0,1.04,23.24074074074074,69.08583690987125,13.30188679245283,Buena
25.6,87.4,23.6,32.3,29.2,3.1,1.59,29.907407407407405,75.18454935622319,27.547169811320753,Buena
24.6,71.2,21.1,41.7,27.0,17.7,1.93,38.611111111111114,69.92703862660944,25.471698113207548,Buena
42.2,83.4,40.3,49.7,36.8,15.8,1.39,46.01851851851852,112.81909547738692,34.71698113207547,Regular
28.3,82.7,11.7,19.7,28.6,14.5,1.27,18.24074074074074,48.75,26.9811320754717,Excelente
39.8,78.5,21.5,41.4,32.3,29.5,2.5,38.333333333333336,70.76824034334764,30.471698113207545,Buena
24.4,66.2,2.9,8.6,20.8,5.6,0.93,7.962962962962963,12.083333333333334,19.62264150943396,Excelente
20.3,63.0,21.7,24.1,16.5,4.3,0.89,22.314814814814817,71.18884120171674,15.566037735849056,Buena
21.3,48.3,2.4,5.8,15.5,6.3,1.08,5.37037037037037,10.0,14.622641509433963,Excelente
28.4,44.5,8.7,16.6,25.0,0.9,1.03,15.370370370370372,36.25,23.58490566037736,Excelente
22.2,43.1,5.1,9.0,15.7,3.2,1.0,8.333333333333334,21.25,14.81132075471698,Excelente
31.3,73.8,33.8,46.6,31.0,22.8,1.92,43.14814814814815,96.63519313304721,29.245283018867926,Buena
26.3,74.5,12.7,18.3,21.1,1.1,1.01,16.944444444444446,52.261802575107296,19.905660377358494,Buena
30.9,60.3,56.3,68.7,22.8,10.5,1.4,57.780808080808086,151.4130663856691,21.50943396226415,Mala
27.8,75.4,6.0,14.4,16.8,12.8,1.47,13.333333333333334,25.0,15.849056603773585,Excelente
32.3,80.6,11.0,17.6,25.8,3.1,1.26,16.296296296296298,45.833333333333336,24.339622641509436,Excelente
26.0,66.5,1.7,5.4,20.2,5.8,1.0,5.0,7.083333333333334,19.056603773584904,Excelente
23.5,60.1,0.4,7.2,17.2,6.1,1.02,6.666666666666667,1.666666666666667,16.22641509433962,Excelente
25.7,67.7,43.0,52.4,22.5,7.2,1.35,48.51851851851852,119.46733668341709,21.22641509433962,Regular
24.0,45.3,20.8,25.7,12.9,3.6,0.77,23.796296296296294,69.2961373390558,12.169811320754718,Buena
31.8,80.1,5.6,7.6,24.4,16.6,1.56,7.037037037037036,23.333333333333332,23.0188679245283,Excelente
33.2,90.6,42.9,57.2,22.4,13.0,2.44,52.08888888888889,119.22110552763819,21.132075471698112,Regular
27.4,73.5,17.1,22.1,15.7,8.3,0.92,20.462962962962965,61.51502145922747,14.81132075471698,Buena
35.1,82.5,3.8,13.0,45.4,3.9,2.24,12.037037037037036,15.833333333333334,42.83018867924528,Excelente
33.1,61.0,27.7,39.2,25.8,10.2,1.84,36.2962962962963,83.8068669527897,24.339622641509436,Buena
22.9,50.0,19.2,23.4,18.8,6.0,0.95,21.666666666666664,65.93133047210301,17.735849056603776,Buena
31.4,94.3,68.9,72.8,24.0,14.3,1.99,59.81010101010101,157.91886195995787,22.641509433962263,Mala
23.9,65.3,26.1,33.5,22.3,1.4,1.03,31.01851851851852,80.44206008583691,21.037735849056606,Buena
38.6,72.2,48.8,67.7,36.2,28.6,2.21,57.28585858585859,133.74874371859295,34.15094339622642,Regular
49.8,79.2,70.1,82.7,50.3,20.6,1.91,64.71010101010101,158.53846153846155,47.45283018867924,Mala
23.1,60.1,1.5,8.0,19.3,6.3,1.08,7.407407407407407,6.25,18.20754716981132,Excelente
26.9,53.5,20.0,28.4,29.5,5.3,1.36,26.296296296296294,67.61373390557941,27.830188679245282,Buena
28.7,77.3,23.1,24.7,12.1,7.6,1.02,22.87037037037037,74.13304721030043,11.415094339622641,Buena
31.0,71.4,4.3,10.3,19.5,7.9,0.99,9.537037037037038,17.916666666666668,18.39622641509434,Excelente
32.8,73.6,18.6,39.5,21.4,12.2,2.21,36.574074074074076,64.66952789699572,20.18867924528302,Buena
22.4,57.3,5.8,9.6,23.6,4.3,1.08,8.88888888888889,24.166666666666668,22.264150943396228,Excelente
27.2,52.7,7.4,13.9,22.2,5.4,0.94,12.87037037037037,30.833333333333336,20.943396226415093,Excelente
26.6,64.1,3.0,11.3,26.8,3.7,0.95,10.462962962962964,12.5,25.28301886792453,Excelente
22.9,52.6,7.6,15.3,26.3,4.4,0.99,14.166666666666668,31.666666666666668,24.81132075471698,Excelente
30.7,71.1,26.1,34.5,19.0,3.2,0.78,31.944444444444443,80.44206008583691,17.92452830188679,Buena
20.2,40.4,3.6,13.5,20.5,5.4,1.03,12.5,15.000000000000002,19.339622641509433,Excelente
26.2,80.8,10.2,16.3,13.9,3.2,0.86,15.092592592592593,42.5,13.113207547169813,Excelente
25.4,73.2,28.7,35.4,12.3,6.0,1.13,32.77777777777778,85.9098712446352,11.603773584905662,Buena
33.4,59.9,33.0,41.0,25.4,10.8,1.64,37.96296296296296,94.95278969957081,23.962264150943394,Buena
26.7,41.7,13.2,18.9,18.9,6.3,0.9,17.5,53.31330472103004,17.830188679245282,Buena
34.5,71.4,29.5,52.6,37.9,17.1,2.09,48.7037037037037,87.5922746781116,35.75471698113208,Buena
40.5,70.4,35.8,44.7,22.2,9.7,1.33,41.38888888888889,101.73869346733667,20.943396226415093,Regular
35.6,75.3,48.1,63.6,43.7,29.2,3.03,55.256565656565655,132.0251256281407,41.22641509433963,Regular
27.1,79.9,31.7,50.9,47.6,5.2,2.0,47.129629629629626,92.21888412017168,44.905660377358494,Buena
26.7,85.4,4.9,11.9,26.3,19.4,2.22,11.018518518518519,20.416666666666668,24.81132075471698,Excelente
39.2,111.2,25.7,46.9,45.6,25.2,2.25,43.425925925925924,79.60085836909872,43.0188679245283,Buena
38.1,96.6,59.5,79.6,40.5,24.4,2.41,63.17575757575757,153.0653319283456,38.20754716981132,Mala
26.5,78.9,6.3,18.5,34.9,11.6,1.95,17.12962962962963,26.25,32.92452830188679,Excelente
23.2,40.3,2.3,8.9,19.5,5.7,0.89,8.24074074074074,9.583333333333334,18.39622641509434,Excelente
33.6,48.8,19.2,27.3,17.1,4.3,1.04,25.27777777777778,65.93133047210301,16.132075471698116,Buena
27.0,67.8,24.8,28.9,12.9,3.9,1.1,26.75925925925926,77.70815450643778,12.169811320754718,Buena
41.9,90.1,26.6,50.7,46.3,18.2,2.38,46.94444444444445,81.49356223175967,43.679245283018865,Buena
29.9,78.6,25.1,30.1,26.5,7.2,1.49,27.87037037037037,78.33905579399142,25.0,Buena
26.4,76.0,16.0,32.9,31.8,10.6,2.15,30.462962962962962,59.201716738197426,30.0,Buena
32.6,71.9,48.0,60.0,30.8,6.8,2.0,53.474747474747474,131.7788944723618,29.056603773584907,Regular
16.7,52.9,0.0,7.3,19.9,6.9,0.95,6.7592592592592595,0.0,18.773584905660375,Excelente
21.5,59.9,4.1,5.5,15.1,7.1,0.97,5.092592592592593,17.083333333333332,14.245283018867925,Excelente
29.9,54.2,24.6,38.5,30.9,14.1,1.67,35.648148148148145,77.28755364806868,29.150943396226413,Buena
30.6,47.9,14.4,18.8,16.1,2.4,1.05,17.40740740740741,55.836909871244636,15.188679245283021,Buena
29.2,77.7,35.4,36.1,37.1,17.9,2.24,33.42592592592593,100.0,35.0,Buena
29.4,42.7,1.7,7.8,19.1,4.5,0.84,7.222222222222222,7.083333333333334,18.018867924528305,Excelente
33.3,66.3,13.6,25.8,19.3,12.9,1.41,23.88888888888889,54.15450643776824,18.20754716981132,Buena
28.9,53.4,5.4,22.0,26.2,18.6,1.44,20.37037037037037,22.500000000000004,24.71698113207547,Excelente
34.1,62.3,130.0,137.4,33.6,7.1,2.04,91.78383838383839,189.4668071654373,31.69811320754717,Mala
28.7,67.4,11.0,15.2,19.2,8.3,1.13,14.074074074074073,45.833333333333336,18.11320754716981,Excelente
35.3,65.3,25.6,36.8,19.2,6.0,1.57,34.07407407407407,79.39055793991417,18.11320754716981,Buena
27.9,48.1,1.3,14.6,32.5,0.9,1.55,13.518518518518519,5.416666666666667,30.660377358490567,Excelente
24.1,74.7,5.1,12.1,10.5,6.4,1.07,11.203703703703704,21.25,9.90566037735849,Excelente
31.3,100.0,11.1,35.6,39.1,35.8,1.95,32.96296296296296,46.25,36.88679245283019,Excelente
30.4,78.9,17.5,30.8,26.1,7.9,1.39,28.51851851851852,62.35622317596567,24.622641509433965,Buena
26.8,67.2,7.9,17.1,25.1,6.7,0.99,15.833333333333334,32.91666666666667,23.67924528301887,Excelente
28.6,83.1,19.9,29.1,35.8,12.3,1.93,26.944444444444446,67.40343347639485,33.77358490566038,Buena
25.8,62.6,11.7,16.7,10.0,6.6,1.01,15.462962962962962,48.75,9.433962264150944,Excelente
28.9,49.8,0.3,1.5,20.5,8.5,1.13,1.3888888888888888,1.25,19.339622641509433,Excelente
42.9,104.0,52.5,80.9,22.9,13.0,2.42,63.81919191919192,142.85929648241205,21.60377358490566,Regular
44.2,101.0,2.6,10.2,30.3,24.3,1.91,9.444444444444445,10.833333333333334,28.58490566037736,Excelente
21.0,93.8,6.3,19.4,37.5,13.6,2.18,17.962962962962962,26.25,35.37735849056604,Excelente
31.3,84.7,35.5,42.0,17.9,11.1,1.23,38.888888888888886,101.0,16.88679245283019,Regular
23.0,48.9,0.5,8.8,20.2,4.5,1.08,8.148148148148149,2.0833333333333335,19.056603773584904,Excelente
38.5,95.4,66.9,92.3,46.0,15.7,2.63,69.46161616161616,156.88619599578504,43.39622641509434,Mala
29.6,46.2,0.8,4.4,26.8,3.6,1.03,4.074074074074074,3.333333333333334,25.28301886792453,Excelente
40.3,73.4,11.3,29.9,31.4,25.3,2.11,27.685185185185183,47.08333333333334,29.62264150943396,Excelente
41.2,85.9,3.4,21.2,39.6,8.4,2.27,19.62962962962963,14.166666666666668,37.35849056603774,Excelente
29.1,41.5,0.9,4.8,18.7,3.4,1.02,4.444444444444445,3.7500000000000004,17.641509433962263,Excelente
26.7,53.8,6.9,21.8,25.3,7.7,1.59,20.185185185185187,28.750000000000004,23.867924528301888,Excelente
29.7,69.0,18.0,26.3,28.9,9.8,1.58,24.35185185185185,63.407725321888414,27.264150943396224,Buena
29.5,69.8,5.9,21.1,27.6,18.9,1.82,19.537037037037038,24.583333333333336,26.037735849056606,Excelente
40.0,83.4,5.0,25.6,45.0,14.5,2.4,23.703703703703706,20.833333333333336,42.45283018867924,Excelente
31.6,77.8,12.3,18.1,31.8,8.9,1.72,16.75925925925926,51.4206008583691,30.0,Buena
29.5,67.3,5.1,11.7,20.5,3.6,1.11,10.833333333333332,21.25,19.339622641509433,Excelente
32.2,66.7,22.8,34.7,29.6,17.6,2.69,32.12962962962963,73.50214592274679,27.924528301886795,Buena
28.7,63.9,13.5,25.3,16.2,10.9,1.17,23.425925925925927,53.94420600858369,15.283018867924527,Buena
26.4,51.1,0.7,3.6,27.8,9.6,1.09,3.3333333333333335,2.9166666666666665,26.226415094339625,Excelente
37.0,100.4,19.8,34.2,32.7,15.8,2.18,31.666666666666668,67.19313304721031,30.849056603773587,Buena
32.2,84.1,4.3,13.3,20.1,12.6,1.38,12.314814814814815,17.916666666666668,18.962264150943398,Excelente
22.9,50.1,7.0,13.7,12.1,8.4,1.09,12.685185185185185,29.166666666666668,11.415094339622641,Excelente
31.5,73.7,1.1,24.1,37.5,23.6,1.78,22.314814814814817,4.583333333333334,35.37735849056604,Excelente
52.3,74.5,14.9,24.0,29.7,19.3,1.78,22.22222222222222,56.88841201716738,28.0188679245283,Buena
35.7,82.0,40.5,57.9,25.3,13.6,2.14,52.435353535353535,113.31155778894473,23.867924528301888,Regular
32.2,70.0,3.5,10.2,25.4,19.3,2.59,9.444444444444445,14.583333333333334,23.962264150943394,Excelente
35.6,57.6,19.4,33.5,35.1,10.0,1.57,31.01851851851852,66.3519313304721,33.113207547169814,Buena
23.4,54.7,4.0,12.3,24.1,2.8,0.87,11.38888888888889,16.666666666666668,22.735849056603776,Excelente
24.8,80.3,9.2,14.0,12.2,4.8,0.9,12.962962962962964,38.333333333333336,11.50943396226415,Excelente
31.3,75.0,37.8,47.1,32.6,11.0,1.87,43.611111111111114,106.66331658291456,30.754716981132077,Regular
27.2,42.8,12.5,15.0,14.6,3.3,1.1,13.88888888888889,51.8412017167382,13.773584905660377,Buena
26.2,64.2,1.9,6.6,19.7,6.2,1.05,6.111111111111111,7.916666666666667,18.58490566037736,Excelente
51.1,70.0,2.2,3.8,39.8,20.1,2.65,3.518518518518518,9.166666666666668,37.54716981132075,Excelente
33.8,71.4,35.9,59.1,36.1,15.0,1.74,53.02929292929293,101.98492462311557,34.05660377358491,Regular
34.6,80.3,8.6,29.2,31.5,7.4,1.28,27.037037037037038,35.833333333333336,29.71698113207547,Excelente
34.6,71.6,21.7,37.5,30.7,16.4,2.18,34.72222222222222,71.18884120171674,28.962264150943398,Buena
27.4,78.0,5.0,21.9,33.8,16.5,1.57,20.277777777777775,20.833333333333336,31.886792452830186,Excelente
26.8,42.1,5.4,11.7,20.1,4.5,0.85,10.833333333333332,22.500000000000004,18.962264150943398,Excelente
33.2,72.0,4.1,16.3,24.8,6.6,2.02,15.092592592592593,17.083333333333332,23.39622641509434,Excelente
40.8,93.8,11.3,27.2,53.4,23.2,2.72,25.185185185185183,47.08333333333334,,Excelente
16.0,64.1,13.4,18.9,24.4,2.0,1.0,17.5,53.73390557939914,23.0188679245283,Buena
30.9,73.7,5.5,10.2,32.5,2.3,1.83,9.444444444444445,22.916666666666668,30.660377358490567,Excelente
35.0,80.2,11.9,24.4,30.4,14.1,1.71,22.59259259259259,49.583333333333336,28.67924528301887,Excelente
31.2,86.3,39.3,52.8,16.8,9.9,1.73,48.888888888888886,110.35678391959799,15.849056603773585,Regular
26.0,86.8,85.4,95.8,24.8,3.9,1.23,71.19393939393939,166.43835616438358,23.39622641509434,Mala
25.4,74.2,40.6,46.1,19.7,9.9,1.32,42.68518518518518,113.55778894472363,18.58490566037736,Regular
38.5,83.8,19.5,31.0,28.0,14.3,2.22,28.703703703703702,66.56223175965665,26.41509433962264,Buena
30.9,89.0,7.3,30.9,37.3,6.8,2.21,28.61111111111111,30.416666666666668,35.18867924528302,Excelente
45.5,67.6,51.4,64.5,36.9,9.4,1.93,55.7020202020202,140.15075376884423,34.81132075471698,Regular
23.2,86.5,3.1,21.4,22.3,15.0,1.56,19.814814814814813,12.916666666666668,21.037735849056606,Excelente
38.9,77.5,5.2,25.6,43.7,15.4,2.32,23.703703703703706,21.666666666666668,41.22641509433963,Excelente
32.8,63.6,33.1,54.9,33.0,19.6,1.48,,95.16309012875537,31.132075471698112,Desconocido
49.9,91.6,26.6,51.1,31.8,29.0,2.48,47.31481481481482,81.49356223175967,30.0,Buena
30.8,84.4,34.2,50.3,27.8,16.1,1.3,46.57407407407407,97.47639484978541,26.226415094339625,Buena
26.6,66.0,2.2,3.7,27.7,11.7,1.63,3.425925925925926,9.166666666666668,26.132075471698112,Excelente
40.6,92.2,80.4,103.6,45.8,12.1,1.97,75.05454545454545,163.85669125395154,43.20754716981132,Mala
26.0,45.3,5.3,12.4,27.4,7.2,0.78,11.481481481481483,22.083333333333336,25.849056603773583,Excelente
33.0,47.0,16.4,23.0,26.3,4.9,1.22,21.296296296296298,60.042918454935624,24.81132075471698,Buena
17.7,75.2,3.5,8.0,18.6,2.0,1.04,7.407407407407407,14.583333333333334,17.547169811320757,Excelente
31.5,55.4,50.2,68.7,31.5,6.0,2.13,57.780808080808086,137.1959798994975,29.71698113207547,Regular
40.0,94.4,19.9,49.3,51.0,22.5,2.47,45.648148148148145,67.40343347639485,48.113207547169814,Buena
39.5,70.4,9.9,30.3,48.3,36.8,2.68,28.055555555555557,41.25000000000001,45.56603773584906,Excelente
25.3,73.8,6.5,19.1,32.4,12.6,1.2,17.685185185185187,27.083333333333336,30.566037735849054,Excelente
18.9,63.2,6.2,8.0,13.9,5.0,1.09,7.407407407407407,25.833333333333336,13.113207547169813,Excelente
28.2,73.5,3.8,14.8,24.8,11.1,1.11,13.703703703703704,15.833333333333334,23.39622641509434,Excelente
34.3,102.4,38.8,58.4,40.4,12.8,2.09,52.68282828282828,109.12562814070351,38.11320754716981,Regular
27.8,56.7,6.7,18.0,26.9,6.1,1.64,16.666666666666668,27.916666666666668,25.377358490566035,Excelente
26.7,52.8,27.3,31.8,15.6,1.9,0.89,29.444444444444446,82.9656652360515,14.716981132075471,Buena
38.2,110.1,0.1,12.5,41.7,15.8,1.98,11.574074074074074,0.41666666666666674,39.339622641509436,Excelente
27.8,79.0,16.6,24.0,25.5,5.2,1.06,22.22222222222222,60.46351931330473,24.056603773584907,Buena
22.1,41.0,14.8,20.3,12.8,4.9,1.18,18.796296296296298,56.67811158798283,12.075471698113208,Buena
22.9,57.4,15.9,22.8,20.6,7.5,0.91,21.11111111111111,58.99141630901288,19.433962264150946,Buena
21.9,45.1,13.9,15.3,26.3,1.4,0.92,14.166666666666668,54.78540772532189,24.81132075471698,Buena
22.7,68.4,14.6,25.8,26.5,3.0,1.37,23.88888888888889,56.257510729613735,25.0,Buena
22.4,69.0,9.2,12.2,18.7,4.0,1.15,11.296296296296296,38.333333333333336,17.641509433962263,Excelente
26.1,61.7,5.3,8.6,19.5,9.1,1.07,7.962962962962963,22.083333333333336,18.39622641509434,Excelente
23.9,62.9,8.9,17.3,17.4,4.5,0.93,16.01851851851852,37.083333333333336,16.41509433962264,Excelente
24.6,62.7,13.5,17.9,29.4,7.9,1.51,16.574074074074073,53.94420600858369,27.735849056603772,Buena
25.4,80.0,3.5,11.4,24.1,8.9,1.03,10.555555555555555,14.583333333333334,22.735849056603776,Excelente
25.5,63.8,2.2,4.3,24.9,4.7,1.1,3.9814814814814814,9.166666666666668,23.49056603773585,Excelente
27.8,42.1,1.5,5.3,13.5,3.8,1.09,4.907407407407407,6.25,12.735849056603774,Excelente
28.2,61.2,1.2,10.9,22.7,7.1,1.86,10.092592592592593,5.0,21.41509433962264,Excelente
37.7,83.0,109.4,119.8,43.1,11.3,1.64,83.07272727272726,178.83034773445732,40.66037735849057,Mala
31.3,73.4,72.8,88.8,54.1,17.1,2.54,67.72929292929292,159.93256059009482,51.106521739130436,Mala
30.4,51.1,1.2,8.0,17.1,4.7,1.0,7.407407407407407,5.0,16.132075471698116,Excelente
42.6,106.6,82.4,97.2,50.6,16.0,3.17,71.8868686868687,164.88935721812436,47.735849056603776,Mala
32.4,88.5,37.8,57.3,48.5,21.2,2.23,52.13838383838384,106.66331658291456,45.75471698113208,Regular
24.0,43.4,5.4,9.5,15.8,1.7,0.98,8.796296296296296,22.500000000000004,14.905660377358492,Excelente
28.2,62.7,0.1,7.5,17.4,4.7,0.87,6.944444444444445,0.41666666666666674,16.41509433962264,Excelente
31.2,62.3,0.9,8.7,20.4,15.0,1.49,8.055555555555555,3.7500000000000004,19.245283018867923,Excelente
33.2,57.3,6.3,20.3,31.2,5.8,1.69,18.796296296296298,26.25,29.433962264150942,Excelente
43.4,78.1,37.0,52.3,44.6,16.0,2.03,48.425925925925924,104.69346733668341,42.07547169811321,Regular
36.0,89.8,33.0,47.9,26.0,-0.1,1.74,44.35185185185185,94.95278969957081,24.528301886792452,Buena
33.1,57.8,17.2,33.0,28.3,9.2,1.38,30.555555555555557,61.72532188841202,26.69811320754717,Buena
34.4,94.5,25.5,48.8,26.3,9.9,1.47,45.18518518518518,79.18025751072962,24.81132075471698,Buena
23.1,39.7,23.4,27.8,20.4,9.6,1.06,25.74074074074074,74.76394849785407,19.245283018867923,Buena
